Ryan Trudeau,Pascal Lochard rush for -2 yards to the LAV33 (Ryan Trudeau).,TACKLER_ONE
Dominique Noel,Luis Guimont-Mota rush for 8 yards to the LAV35 (Dominique Noel).,TACKLER_ONE
Alex Hutchison,"Pascal Lochard rush for 4 yards to the MCG49,  (Alex Hutchison).",TACKLER_ONE
Francis Bradette,"Pascal Lochard rush for 8 yards to the MCG24,  (Francis Bradette).",TACKLER_ONE
Charles Peltrop,Pascal Lochard rush for 7 yards to the MCG34 (Charles Peltrop).,TACKLER_ONE
Taylor Kuprowski,Taylor Kuprowski rush for -1 yard to the MCG34.,RUSHER
P.L. Caron,"Boris Bede kickoff 67 yards to the MCG-2, Shaquille Johnson return 23 yards to the MCG21 (P.L. Caron).",TACKLER_ONE
Darcy Pelosse,Pascal Lochard rush for 5 yards to the LAV53 (Darcy Pelosse).,TACKLER_ONE
X. M-Pouliot,Dallon Kuprowski pass complete to Sean Murphy for 3 yards to the MCG46 (X. M-Pouliot).,TACKLER_ONE
Gabriel Fortier,Maxime Boutin rush for 1 yard to the LAV32 (Gabriel Fortier).,TACKLER_ONE
Felix Bisson-A.,Dallon Kuprowski pass incomplete to Shaquille Johnson (Felix Bisson-A.).,TACKLER_ONE
Michael Falvo,"Michael Falvo kickoff 47 yards to the WIN18, G Stewart return 33 yards to the WIN51 (Michael Falvo).",KICKER
S. Cha,Austin Kennedy pass complete to Mitch Dender for 8 yards to the OTT51 (S. Cha).,TACKLER_ONE
Matt McEachern,Mitch Dender rush for -1 yard to the OTT52 (Matt McEachern).,TACKLER_ONE
Zach Raynor,"Dan Cerino punt 41 yards to the OTT11, Zach Raynor return 8 yards to the OTT19.",RETURNER
Shea Pierre,"Aaron Colbon pass complete to Simon Le Marquand for 17 yards to the OTT31, out-of-bounds (Shea Pierre).",TACKLER_ONE
Jordan Brescacin,Austin Kennedy pass incomplete to Jordan Brescacin.,RECEIVER
Matt McGarva,"Dan Cerino kickoff 70 yards to the OTT-5, Brendan Gillanders return 29 yards to the OTT24 (Matt McGarva).",TACKLER_ONE
Franck Ngandui,Franck Ngandui rush for -1 yard to the OTT23 (Akeem Whonder).,RUSHER
Tyler Sawyer,Austin Kennedy pass complete to Dylan Whitfield for 5 yards to the OTT49 (Tyler Sawyer).,TACKLER_ONE
Mark Riggi,"Austin Kennedy pass complete to Mark Riggi for 13 yards to the OTT36,  (Rob Griffiths).",RECEIVER
Chris Daly,Austin Kennedy pass complete to Jordan Brescacin for 6 yards to the OTT30 (Chris Daly).,TACKLER_ONE
TJ Simpson,"Dan Cerino kickoff 61 yards to the OTT4, V Campbell return 20 yards to the OTT24 (TJ Simpson).",TACKLER_ONE
Brad Adams,"Dan Cerino punt 63 yards to the OTT-15, Zach Raynor return 13 yards to the OTT-2 (Brad Adams), Dan Cerino ROUGE,  00:26.",TACKLER_ONE
Matthew Bond-Lapointe,"Austin Kennedy pass complete to Evan Pszczonak for 20 yards to the WIN29,  (Matthew Bond-Lapointe).",TACKLER_ONE
F. Rodrigue,"Austin Kennedy pass complete to Evan Pszczonak for 19 yards to the WIN48,  (F. Rodrigue).",TACKLER_ONE
Josh Tiede,"Mack Tommy rush for 21 yards to the OTT40,  (Josh Tiede).",TACKLER_ONE
Joey Onomo,Joey Onomo rush for 5 yards to the WIN27 (Jordan Deneau).,RUSHER
J Simpson,"Franck Ngandui rush for 3 yards to the WIN53,  (J Simpson).",TACKLER_ONE
John Moynahan,Aaron Colbon sacked for -5 yards to the OTT9 (John Moynahan).,TACKLER_ONE
Matt Kassner,Austin Kennedy pass complete to Evan Pszczonak for 29 yards to the OTT31 (Matt Kassner).,TACKLER_ONE
Udoka Nwaesei,"Aaron Colbon pass complete to Simon Le Marquand for 26 yards to the OTT35,  (Udoka Nwaesei).",TACKLER_ONE
Ugo Levesque,"Michael Falvo punt 31 yards to the WIN42, Kyle Jones return 10 yards to the WIN52 (Ugo Levesque).",TACKLER_ONE
Jamal Darius,"Jamal Darius rush for 11 yards to the WIN40,  (Tyler Sawyer), PENALTY OTT illegal participation 10 yards to the WIN50, .",RUSHER
Tyler Brown,Andrew Downer pass complete to Tyler Brown for 7 yards to the WIN52 (Zach Raynor).,RECEIVER
Arnoldo Lavres,G Stewart rush for 1 yard to the OTT52 (Arnoldo Lavres).,TACKLER_ONE
Marcus Babic,", Lirim Hajrullahu kickoff 61 yards to the WAT4, Danny Silvestri return 28 yards to the WAT32 (Marcus Babic).",TACKLER_ONE
Michael Robson,"Brian Chris pass complete to Michael Robson for 18 yards to the WES50,  (Mike Spence).",RECEIVER
Mike Spence,"Brian Chris pass complete to Michael Robson for 18 yards to the WES50,  (Mike Spence).",TACKLER_ONE
Alex Cowle,"Alex Cowle punt 46 yards to the WES0, B Marshall return 20 yards to the WES20 (R Singh).",KICKER
Donnie Marshall,"Donnie Marshall pass complete to Justin Sanvido for 16 yards to the WES36,  (Djordje Gavrilovic).",PASSER
Evan Buchanan,Donnie Marshall pass incomplete to Evan Buchanan.,RECEIVER
Marco Visentin,Brian Chris pass incomplete to Marco Visentin.,RECEIVER
Corey Dawson,Donnie Marshall rush for 7 yards to the WAT48 (Corey Dawson).,TACKLER_ONE
Jerod McCrory,"Lirim Hajrullahu kickoff 62 yards to the WAT3, Danny Silvestri return 15 yards to the WAT18 (Jerod McCrory).",TACKLER_ONE
Brad Morton,"Garret Sanvido rush for 15 yards to the WAT35,  (Brad Morton).",TACKLER_ONE
C Buchanan,"Lirim Hajrullahu kickoff 66 yards to the WAT-1, Danny Silvestri return 36 yards to the WAT35 (C Buchanan).",TACKLER_ONE
Aaron Handsor,Brian Chris pass complete to Cody Tapsell for 7 yards to the WAT40 (Aaron Handsor,TACKLER_ONE
Aubrey Jesseau,"Alex Cowle punt 38 yards to the WES52, Justin Sanvido return 8 yards to the WAT50 (Aubrey Jesseau), PENALTY WES UR 15 yards to the WES45, 1st and 10, . PENALTY WAT IC 10 yards to the 55 yardline, .",TACKLER_ONE
Tanner Griffin,"Tyrel Reid rush for 22 yards to the WAT33,  (Tanner Griffin).",TACKLER_ONE
Jamie Symianick,"Brian Chris pass complete to Nick Anapolsky for 13 yards to the WES35,  (Jamie Symianick).",TACKLER_ONE
R Varello,Ryan Di Risio rush for no gain to the WAT15 (R Varello,TACKLER_ONE
Matt Santos,"Matt Santos kickoff 15 yards to the MAC50, Jeremy Kyei return 0 yards to the MAC50, fumble forced by Iain Hutchison, fumble by Jeremy Kyei recovered by GUE TEAM at MAC50.",KICKER
Tanvir Bhangoo,Corey Davidson rush for -1 yard to the MAC43 (Tanvir Bhangoo).,TACKLER_ONE
Kyle Quinlan,"Kyle Quinlan pass incomplete to Fochesato,Brad.",PASSER
Fochesato,"Kyle Quinlan pass incomplete to Fochesato,Brad.",RECEIVER
Robert Babic,"Kyle Quinlan pass complete to Robert Babic for 11 yards to the GUE51,  (Job Reinhart).",RECEIVER
Mark Durigon,"Kyle Quinlan rush for 14 yards to the GUE37,  (Mark Durigon).",TACKLER_ONE
Bryan Dunjko,Kyle Quinlan pass incomplete to Dahlin Brooks (Bryan Dunjko).,TACKLER_ONE
M Rutlidge,Kyle Quinlan pass complete to Dahlin Brooks for 5 yards to the GUE32 (M Rutlidge).,TACKLER_ONE
Ben D'Aguilar,Corey Davidson rush for 2 yards to the GUE4 (Ben D'Aguilar).,TACKLER_ONE
Sinclair,"Kyle Quinlan pass complete to Sinclair, Andre for 8 yards to the MAC43 (M Myers).",RECEIVER
Zac Androschuk,"Jimmy Hill rush for 5 yards to the MAC48,  (Zac Androschuk).",TACKLER_ONE
Mike Fortino,"Jazz Lindsey pass complete to Mike Fortino for 62 yards to the MAC0, TOUCHDOWN,  06:00.",RECEIVER
John Ngeleka Muam,"Matt Santos kickoff 65 yards to the MAC0, John Ngeleka Muam return 28 yards to the MAC28 (Taylor Palmer).",RETURNER
Aaron Haid,Jazz Lindsey pass incomplete to Aaron Haid.,RECEIVER
Jarryd Baines,"Kyle Quinlan pass complete to Ben O'Connor for 16 yards to the GUE49,  (Jarryd Baines).",TACKLER_ONE
Karee Ferreiram,Carl Trivieri rush for -1 yard to the GUE22 (Karee Ferreiram).,TACKLER_ONE
Andrin,"Matt Santos punt 30 yards to the GUE52, Masotti,Andrin return 4 yards to the GUE48 (Job Reinhart).",RETURNER
M Millar,"Kyle Quinlan rush for 13 yards to the GUE5,  (M Millar).",TACKLER_ONE
Alstead,"Tyler Crapigna pass complete to Alstead, Kelden for 11 yards to the GUE36,  (Fraser Speakman). FAKE punt",RECEIVER
D Macdonald,"Matt Santos punt 32 yards to the MAC32, Masotti,Andrin return 1 yards to the MAC33 (D Macdonald).",TACKLER_ONE
Shane Beaton,M Rutlidge rush for 3 yards to the GUE23 (Shane Beaton).,TACKLER_ONE
Trevor Gary,Lucas Nangle pass complete to Dill Dimitroff for 6 yards to the MAC49 (Trevor Gary).,TACKLER_ONE
Mat Nesbitt,"Lucas Nangle pass intercepted by Dylan Roesch-Crane at the MAC5, Dylan Roesch-Crane return 15 yards to the MAC20 (Mat Nesbitt).",TACKLER_ONE
Kyle Exume,Kyle Exume rush for 5 yards to the YRK14 (Will Moodie).,RUSHER
C States,"Billy McPhee pass complete to Justin Chapdelaine for 3 yards to the 55 yardline (C States), PENALTY QUE face mask 15 yards to the QUE40.",TACKLER_ONE
Stephen Laporte,Kyle Exume rush for 3 yards to the YRK27 (Stephen Laporte,TACKLER_ONE
R Ramsay,Ryan Granberg rush for 8 yards to the YRK25 (R Ramsay).,TACKLER_ONE
J Tolbert,Myles Gibbon pass incomplete to J Tolbert (Andrew Lue).,RECEIVER
A Weppler,"A Weppler rush for 5 yards to the YRK48,  (Cory Dyer).",RUSHER
A Bugdahn,"Ryan Lambert punt 16 yards to the YRK50, Justin Chapdelaine return 9 yards to the YRK41 (A Bugdahn).",TACKLER_ONE
P Russell,Ryan Granberg rush for 1 yard to the YRK33 (P Russell).,TACKLER_ONE
A Collymore,Ryan Granberg rush for 9 yards to the YRK14 (A Collymore).,TACKLER_ONE
J Murton,Myles Gibbon pass incomplete to J Murton.,RECEIVER
Evan Sequeira,"Ryan Lambert punt 8 yards to the YRK42, Evan Sequeira return 2 yards to the YRK40 (R Ramsay).",RETURNER
Joshua Saltana,"Myles Gibbon pass complete to J Murton for 13 yards to the QUE38,  (Joshua Saltana).",TACKLER_ONE
R Edwards,Ryan Granberg rush for 3 yards to the QUE49 (R Edwards).,TACKLER_ONE
N Nkansah,"Billy McPhee pass complete to Giovanni Aprile for 9 yards to the YRK33 (N Nkansah), PENALTY YRK unnecessary roughness 15 yards to the YRK18, .",TACKLER_ONE
Joel Corbin,A Weppler rush for 1 yard to the YRK29 (Joel Corbin).,TACKLER_ONE
Jordan Comtois,Myles Gibbon pass complete to D Hobbs for 6 yards to the QUE29 (Jordan Comtois).,TACKLER_ONE
H Dervishi,H Dervishi kick attempt GOOD.,KICKER
Timothy Godber,Ryan Mitchell pass incomplete to Timothy Godber.,RECEIVER
N Prevett,N Prevett rush for 2 yards to the QUE40 (Cory Dyer).,RUSHER
R Rowe,R Rowe rush for 5 yards to the YRK40 (William Zed).,RUSHER
Ashton Nelson,"Ashton Nelson rush for 3 yards to the TOR43,  (Asante Mizan).",RUSHER
Drew Galpin,Richard Quittenton pass incomplete (Drew Galpin).,TACKLER_ONE
Josh Pirie,"Ronnie Pfeffer punt 15 yards to the TOR47, Kevin Bradfield return -2 yards to the TOR45 (Josh Pirie).",TACKLER_ONE
Ben Ivany,Ashton Nelson rush for 7 yards to the TOR42 (Ben Ivany).,TACKLER_ONE
Mitchell Bosch,Ashton Nelson rush for -2 yards to the TOR40 (Mitchell Bosch).,TACKLER_ONE
Karsten Beney,"Marcus Hobbs punt 37 yards to the WLU33, Karsten Beney return 12 yards to the WLU45 (Taylor Shergold).",RETURNER
Taylor Shergold,"Marcus Hobbs punt 37 yards to the WLU33, Karsten Beney return 12 yards to the WLU45 (Taylor Shergold).",TACKLER_ONE
Andrew McWhinnie,"Ronnie Pfeffer punt 40 yards to the TOR28, Kevin Bradfield return 5 yards to the TOR33 (Andrew McWhinnie).",TACKLER_ONE
James Bodanis,Tyrrel Wilson rush for 1 yard to the WLU48 (James Bodanis).,TACKLER_ONE
Spenser Stewart,Tyrrel Wilson rush for 7 yards to the TOR44 (Spenser Stewart).,TACKLER_ONE
Todd Inkila,"Richard Quittenton pass complete to Todd Inkila for 16 yards to the TOR33,  (Richard Vu).",RECEIVER
Richard Vu,"Richard Quittenton pass complete to Todd Inkila for 16 yards to the TOR33,  (Richard Vu).",TACKLER_ONE
Nick Sapone,Ashton Nelson rush for 4 yards to the TOR37 (Nick Sapone).,TACKLER_ONE
C. Johnson,"Marcus Hobbs punt 41 yards to the WLU33, Karsten Beney return 0 yards to the WLU33 (C. Johnson).",TACKLER_ONE
Alex Anthony,Travis Eman pass incomplete to Alex Anthony (David Green).,RECEIVER
Andrew Lomasney,"Andrew Lomasney kickoff 59 yards to the WLU6, Karsten Beney return 43 yards to the WLU49 (Kevin Kinahan).",KICKER
Broc Elliott,Travis Eman rush for 7 yards to the TOR19 (Broc Elliott).,TACKLER_ONE
Alex Brouwers,Ashton Nelson rush for 4 yards to the TOR30 (Alex Brouwers).,TACKLER_ONE
Stephan Boroniec,"Stephan Boroniec rush for 2 yards to the WLU49,  (Drew Galpin).",RUSHER
Anton Bennett,Travis Eman pass incomplete to Anton Bennett.,RECEIVER
Alex Sanchez,"Ronnie Pfeffer punt 34 yards to the TOR41, Kevin Bradfield return 4 yards to the TOR45 (Alex Sanchez).",TACKLER_ONE
Joel Ford,"Joel Ford kickoff 62 yards to the MTA3, D Saunders return to the MTA25 (Randy Roseway), PENALTY MTA IP 5 yards to the SFX40, NO PLAY.",KICKER
Ryan Olsen,Jordan Botel rush for -1 yard to the MTA36 (Ryan Olsen).,TACKLER_ONE
Jake Hotchkiss,Jake Hotchkiss pass complete to Nick Lauder for 5 yards to the MTA41 (Ryan Olsen).,PASSER
Andrew Hickey,"Clayton Masikewich pass complete to Andrew Hickey for 8 yards to the MTA53 (Matt Kenny), PENALTY MTA IP 5 yards to the SFX54, NO PLAY.",RECEIVER
Matt Kenny,"Clayton Masikewich pass complete to Andrew Hickey for 8 yards to the MTA53 (Matt Kenny), PENALTY MTA IP 5 yards to the SFX54, NO PLAY.",TACKLER_ONE
Tyler Nadolny,Clayton Masikewich pass complete to Devon Bailey for -2 yards to the SFX52 (Tyler Nadolny).,TACKLER_ONE
Jason Richards,Adam Dickson rush for 4 yards to the MTA54 (Jason Richards,TACKLER_ONE
Ben Halpern,"Adam Dickson rush for 13 yards to the MTA36,  (Ben Halpern).",TACKLER_ONE
Bryce Szela,Jordan Botel rush for 3 yards to the MTA38 (Bryce Szela).,TACKLER_ONE
Brandon Dubs,"Clayton Masikewich pass complete to Andrew Hickey for 15 yards to the MTA24,  (Brandon Dubs).",TACKLER_ONE
Ryan Downe,"Adam Dickson rush for 1 yard to the MTA14,  (Ryan Downe).",TACKLER_ONE
Alec Curtis,"Alec Curtis field goal attempt from 30 GOOD,  00:53.",KICKER
R Crouse,"Jake Hotchkiss pass complete to R Crouse for 10 yards to the MTA48, .",RECEIVER
Julien Leblanc,Adam Dickson rush for 3 yards to the SFX18 (Julien Leblanc).,TACKLER_ONE
Ryan Hobbs,Jake Hotchkiss rush for no gain to the SFX54 (Ryan Hobbs).,TACKLER_ONE
Peter Dominic,Jake Hotchkiss rush for 3 yards to the MTA30 (Peter Dominic).,TACKLER_ONE
Nathaniel Annan,Nick Lauder rush for no gain to the MTA30 (Nathaniel Annan).,TACKLER_ONE
Paolo Lach-Edwards,"Joel Ford kickoff 61 yards to the MTA4, Nick Lauder return 31 yards to the MTA35 (Paolo Lach-Edwards), PENALTY SFX UR 15 yards to the MTA50, 1st and 10, .",TACKLER_ONE
Dominique Comtois,Nick Lauder rush for 6 yards to the SFX27 (Dominique Comtois).,TACKLER_ONE
Dylan Hollohan,"Alec Curtis field goal attempt from 38 MISSED, kick to SFX-5,  02:41, Dylan Hollohan return 10 yards to the SFX5 (Jaylen King",RETURNER
Drew Williams,"Clayton Masikewich pass intercepted by Kwame Adjei at the MTA10, Kwame Adjei return to the MTA38 (Drew Williams), PENALTY MTA substitution infraction 10 yards to the MTA24, NO PLAY.",TACKLER_ONE
Conor Elliott,"Jake Hotchkiss pass complete to Kyle McLean for 10 yards to the MTA31,  (Conor Elliott",TACKLER_ONE
Yannick Rickli,Yannick Rickli pass incomplete to Jordan Catterall.,PASSER
N. Allen,N. Allen rush for -3 yards to the MTA49 (Ben Halpern,RUSHER
Kevin Campbell,Kevin Campbell rush for 4 yards to the MTA16 (Jake DeWolfe).,RUSHER
S. Crossland,"Kyle McLean punt 36 yards to the SFX26, Damone Williams return 2 yards to the SFX28 (S. Crossland).",TACKLER_ONE
R. Deschamps,Kevin Campbell rush for -2 yards to the SFX26 (R. Deschamps).,TACKLER_ONE
Andrew Complak,Yannick Rickli pass incomplete to Andrew Complak (Matt Mongomery).,RECEIVER
J King,"Brandon Leyh pass complete to J King for 10 yards to the SFX31,  (Hayden Peters).",RECEIVER
Jonathan Woodley," 13:44, Tomas Silva punt 38 yards to the SHE49, Fel Bouthillier return 4 yards to the SHE53 (Jonathan Woodley), PENALTY MCG tripping 15 yards to the MCG42, 1st and 10, .",TACKLER_ONE
Kirkland Harper,"Alexandre Aube rush for 3 yards to the MCG31,  (Kirkland Harper).",TACKLER_ONE
Thier. Gerville,Dallon Kuprowski pass complete to Thier. Gerville for 2 yards to the MCG37 (Ol. Goulet-V.).,RECEIVER
A. Corriveau-G.,"A. Corriveau-G. rush for 13 yards to the MCG44,  (Mattey Ossom).",RUSHER
Bilardy T-Jean,Dallon Kuprowski pass complete to Bilardy T-Jean for 5 yards to the SHE53 (P-M. Langevin,RECEIVER
Gabriel Aubry,"Dallon Kuprowski pass complete to Gabriel Aubry for 5 yards to the MCG40, out-of-bounds (Ol. Goulet-V.).",RECEIVER
J.-D. Lacasse," 00:25, William Dion kickoff 53 yards to the MCG12, Yannick Langelier-Vanasse return 14 yards to the MCG26 (J.-D. Lacasse).",TACKLER_ONE
Laurent Duvernay-Tardif,"Jonathan Collin pass incomplete to Laurent Duvernay-Tardif, PENALTY SHE UR - face mask 14 yards to the MCG41, NO PLAY.",RECEIVER
Simon Morissat,"Jonathan Collin pass complete to Thier. Gerville for 24 yards to the SHE34,  (Simon Morissat).",TACKLER_ONE
Kevin R-Gagne,Luis Guimont-Mota rush for 3 yards to the SHE5 (Kevin R-Gagne).,TACKLER_ONE
James Goulet,"James Goulet pass complete to Gabriel Goulet for 12 yards to the 55 yardline,  (Joffrey B-Gorin",PASSER
M. St-Pierre-C.,Jonathan Collin sacked for -4 yards to the MCG13 (M. St-Pierre-C.).,TACKLER_ONE
J-S. Laberge,"William Dion field goal attempt from 30 MISSED, kick to MCG-19,  03:41, Yannick Langelier-Vanasse return 39 yards to the MCG20 (J-S. Laberge).",TACKLER_ONE
Jerom Normandin,Jonathan Collin pass incomplete to Jerom Normandin.,RECEIVER
Ol. Quevillon,"Troy McCusker rush for 1 yard to the CON30,  (Ol. Quevillon).",TACKLER_ONE
Michael Whiton,Alex Nadeau-Piuze rush for 8 yards to the CON15 (Michael Whiton).,TACKLER_ONE
Jean-S. Martel,"Reid Quest sacked for -5 yards to the CON42 (Jean-S. Martel), PENALTY MON UR - face mask 6 yards to the CON53, NO PLAY, PENALTY CON objectionable conduct 1 yards to the CON52, NO PLAY.",TACKLER_ONE
Jesse McPhail,"M. Scheurwater kickoff 59 yards to the MON6, Nicolas Dubeau return 47 yards to the MON53, out-of-bounds (Jesse McPhail).",TACKLER_ONE
Mathieu Marier,Olivier Dupont rush for 3 yards to the CON20 (Mathieu Marier).,TACKLER_ONE
Dean Guedo,Eric Dzwilewski pass complete to Taylor Nill for 6 yards to the CGY12 (Dean Guedo).,TACKLER_ONE
Tanner Lestus,"Steven Lumbala rush for 13 yards to the CGY37 (Tanner Lestus), PENALTY CGY IP 5 yards to the CGY19, NO PLAY.",TACKLER_ONE
Jesse Zimmer,"Curtis Dell pass complete to Dillon Prince for 22 yards to the CGY42,  (Jesse Zimmer).",TACKLER_ONE
Stefane Kreiner,"Curtis Dell pass intercepted by Wyatt Getty at the CGY23, Wyatt Getty return to the ALB54 (Stefane Kreiner), PENALTY CGY IP 5 yards to the CGY29, NO PLAY.",TACKLER_ONE
Ryan Dean,"Eric Dzwilewski pass complete to Richard Snyder for 21 yards to the ALB39,  (Ryan Dean).",TACKLER_ONE
Dan Lamola,Tyler Lewis rush for 6 yards to the CGY49 (Dan Lamola,TACKLER_ONE
Ben Osmow,"Thomas Moult punt 23 yards to the REG16, Ian Miller return 7 yards to the REG23 (Ben Osmow).",TACKLER_ONE
Connor Haas,Marc Mueller pass incomplete to Connor Haas.,RECEIVER
Jorgen Hus,"Taylor Wandler field goal attempt from 48 MISSED, kick to UBC-6,  03:31, Lucas Spagnuolo return 20 yards to the UBC14 (Jorgen Hus), .",TACKLER_ONE
Brett Jones,"Marc Mueller pass intercepted by Bryan Rideout at the UBC29, Bryan Rideout return 21 yards to the UBC50 (Brett Jones).",TACKLER_ONE
Walker Morrison,"Taylor Wandler kickoff 50 yards to the UBC15, Sam Adu return 34 yards to the UBC49 (Walker Morrison).",TACKLER_ONE
Steve Zakrzewski,"Billy Greene pass intercepted by Daniel Knaus at the REG3, Daniel Knaus return 19 yards to the REG22 (Steve Zakrzewski",TACKLER_ONE
Zach Oleynik,Zach Oleynik pass incomplete to Jared Janotta (Bryan Rideout).,PASSER
Brett Lauther,"Brett Lauther kickoff 68 yards to the ACA-3 - ROUGE, touchback.",KICKER
Kyle Norris,Zack Clarke rush for -1 yard to the ACA34 (Kyle Norris).,TACKLER_ONE
Kyle Graves,Kyle Graves pass complete to Scott Kelly for 4 yards to the ACA38 (Jack Gatza).,PASSER
Jon Taylor,"Kyle Graves punt 41 yards to the SMU31, Jon Taylor return 0 yards to the SMU31, out-of-bounds.",RETURNER
Cam Wade,"Jack Creighton pass complete to Melvin Abankwah for 8 yards to the SMU41,  (Cam Wade).",TACKLER_ONE
Jarret Laycock,"Melvin Abankwah rush for 12 yards to the SMU53,  (Jarret Laycock).",TACKLER_ONE
Ryan Keating,Evan Brown rush for -1 yard to the ACA22 (Ryan Keating).,TACKLER_ONE
Ed McNally,Jack Creighton pass complete to Melvin Abankwah for 6 yards to the SMU45 (Ed McNally).,TACKLER_ONE
Michael Squires,Kyle Graves pass complete to Michael Squires for 5 yards to the 55 yardline (RJ Cornish).,RECEIVER
RJ Cornish,Kyle Graves pass complete to Michael Squires for 5 yards to the 55 yardline (RJ Cornish).,TACKLER_ONE
Brett Haenni,"Brett Haenni rush for 5 yards to the SMU26,  (Nigel Romick",RUSHER
E Maroun,"Brett Lauther punt 47 yards to the ACA21, E Maroun return -1 yards to the ACA20 (Carl Fitzgerald).",RETURNER
Andrew Rowe,"Kyle Graves punt 53 yards to the SMU15, Jon Taylor return 14 yards to the SMU29 (Andrew Rowe",TACKLER_ONE
Kurt Tonowski,Kurt Tonowski rush for 9 yards to the SMU38 (Cam Wade).,RUSHER
Eboniel Stone,"Brett Lauther punt 41 yards to the ACA22, E Maroun return 8 yards to the ACA30 (Eboniel Stone).",TACKLER_ONE
M TooGOOD,"Jack Creighton pass complete to M TooGOOD for 6 yards to the SMU36,  (Sean Stoqua).",RECEIVER
